time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-04-19 14:19:05.601 UTC, ,375,5753943,1344,2607840, , ,3796,3792,10000,3792,0.38, , , , , , ,3791,3796,88, , ,1,86,3794,5, , , , , , , , , , , , , ,10159,79, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611543021,3145728, , , ,13329, , , ,1, , , ,3, , , , ,13329,3,43008,21, , , ,263,28039136,13572, , , , , , , , ,3,24,30876064,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:19:16.028 UTC, ,375,3159271,1344,13056,112, ,3,1,22,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,19,7, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611555270,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,112640,19, , , ,1,6663637,825, , , , , , , , , , ,26046000,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:19:17.354 UTC, ,375,5753943,1344,2607840, , ,3796,3793,10002,3793,0.38, , , , , , ,3791,3796,88, , ,2,86,3794,5, , , , , , , , , , , , , ,10169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611555270,3145728, , , ,13337, , , ,2, , , ,3, , , , ,13337,3,51200,25, , , ,263,28049376,13577, , , , , , , , ,3,30,31799728,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:19:55.446 UTC, ,375,3159271,1344,13056,112, ,3,1,22,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,19,7, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611594635,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,112640,19, , , ,1,6663637,825, , , , , , , , , , ,26732632,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:19:56.864 UTC, ,375,5753943,1344,2607840, , ,3796,3793,10002,3793,0.38, , , , , , ,3791,3796,88, , ,2,86,3794,5, , , , , , , , , , , , , ,10169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611594635,3145728, , , ,13337, , , ,2, , , ,3, , , , ,13337,3,51200,25, , , ,263,28049376,13577, , , , , , , , ,3,20,30351128,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:20:26.612 UTC, ,375,3159159,1344,13056, , ,3,1,20,3,0.15, , , , , , , ,3,3, ,3,1,2,1,5, ,17,6, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611625896,3145728, , , ,17, , , ,3, , , ,3, , , , ,17, ,108544,17, , , ,1,6663637,825, , , , , , , , , , ,26053256,-1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:20:28.158 UTC, ,375,5753943,1344,2607840, , ,3796,3793,10004,3793,0.38, , , , , , ,3791,3796,88, , ,2,86,3794,5, ,2,1, , , , , , , , , , ,10169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611625896,3145728, , , ,13338, , , ,3, , , ,3, , , , ,13338,3,55296,27, , , ,263,28049376,13577, , , , , , , , ,3,26,31316728,-1, , , , , , ,10003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:20:31.983 UTC, ,375,3159271,1344,13056,112, ,3,1,22,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,19,7, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611631210,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,112640,19, , , ,1,6663637,825, , , , , , , , , , ,26048456,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:20:33.392 UTC, ,375,5753943,1344,2607840, , ,3796,3793,10002,3793,0.38, , , , , , ,3791,3796,88, , ,2,86,3794,5, , , , , , , , , , , , , ,10169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611631210,3145728, , , ,13337, , , ,2, , , ,3, , , , ,13337,3,51200,25, , , ,263,28049376,13577, , , , , , , , ,3,30,32461816,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:20:43.722 UTC, ,375,3159271,1344,13056,112, ,3,1,22,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,19,7, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611642973,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,112640,19, , , ,1,6663637,825, , , , , , , , , , ,26048240,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:20:45.033 UTC, ,375,5753943,1344,2607840, , ,3796,3793,10002,3793,0.38, , , , , , ,3791,3796,88, , ,2,86,3794,5, , , , , , , , , , , , , ,10169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611642973,3145728, , , ,13337, , , ,2, , , ,3, , , , ,13337,3,51200,25, , , ,263,28049376,13577, , , , , , , , ,3,21,31487176,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:21:13.382 UTC, ,375,3318351,1344,172136,112, ,72,2,24,4,0.17, , , , , , , ,4,73, ,3,2,72,70,6, ,19,7, , , , , , , , , , ,137,68, ,30065023798,12, ,25779260703, , , , , , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611672443,3145728, , , ,86, , , ,5, , , ,3, , , , ,86,2,124928,25, , , ,1,6798805,890, , , , , , , , , , ,29515232,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:21:14.766 UTC, ,375,5753943,1344,2607840, , ,3796,3792,10000,3792,0.38, , , , , , ,3791,3796,88, , ,1,86,3794,5, , , , , , , , , , , , , ,10032,16, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611672443,3145728, , , ,13269, , , ,1, , , ,3, , , , ,13269,3,38912,19, , , ,263,27914208,13512, , , , , , , , ,3,22,31335072,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:21:18.578 UTC, ,375,3159271,1344,13056,112, ,3,1,22,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,19,7, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611677729,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,112640,19, , , ,1,6663637,825, , , , , , , , , , ,25372528,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:21:21.176 UTC, ,375,23772487,1344,20626384, , ,5637,3825,50002,5634,0.11, , , , , , ,830,5637,88, , ,2995,86,5635,5, , , , , , , , , , , , , ,50169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611677729,3145728, , , ,18171, , , ,2, , , ,3, , , , ,18171,3,1101824,538, , , ,489,37574213,18124, , , , , , , , ,5,85,55879616,-1, , , , , , ,50000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:21:25.721 UTC, ,375,3217191,1344,70976,112, ,26,2,24,4,0.17, , , , , , , ,4,27, ,3,2,26,24,6, ,19,7, , , , , , , , , , ,47,23, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611684812,3145728, , , ,45, , , ,5, , , ,3, , , , ,45,2,122880,24, , , ,1,6710741,848, , , , , , , , , , ,27419672,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:21:27.817 UTC, ,375,23772487,1344,20626384, , ,5637,3824,50000,5633,0.11, , , , , , ,830,5637,88, , ,2994,86,5635,5, , , , , , , , , , , , , ,50122,61, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611684812,3145728, , , ,18144, , , ,1, , , ,3, , , , ,18144,3,1091584,533, , , ,489,37527109,18101, , , , , , , , ,5,69,54225680,-1, , , , , , ,50000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:21:36.604 UTC, ,375,3217191,1344,70976,112, ,26,2,24,4,0.17, , , , , , , ,4,27, ,3,2,26,24,6, ,19,7, , , , , , , , , , ,47,23, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611695681,3145728, , , ,45, , , ,5, , , ,3, , , , ,45,2,122880,24, , , ,1,6710741,848, , , , , , , , , , ,28418368,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:21:40.004 UTC, ,375,26531551,1344,23385448, , ,5637,3824,150000,5633,0.04, , , , , , , ,5637,88, , ,3824,86,5635,5, , , , , , , , , , , , , ,150122,61, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611695681,3145728, , , ,18974, , , ,1, , , ,3, , , , ,18974,3,1243136,607, , , ,526,39182272,18894, , , , , , , , ,6,91,145223080,-1, , , , , , ,150000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:21:45.236 UTC, ,375,3164463,1344,18248,112, ,4,2,23,4,0.17, , , , , , ,1,4,5, ,3,1,4,2,7, ,19,7, , , , , , , , , , ,1,1, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611704331,3145728, , , ,22, , , ,5, , , ,3, , , , ,22,2,118784,22, , , ,1,6667733,827, , , , , , , , , , ,26737120,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:21:48.421 UTC, ,375,26531551,1344,23385448, , ,5637,3824,150001,5633,0.04, , , , , , , ,5637,88, , ,3825,86,5635,5, , , , , , , , , , , , , ,150168,83, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611704331,3145728, , , ,18997, , , ,1, , , ,3, , , , ,18997,3,1247232,609, , , ,526,39225280,18915, , , , , , , , ,8,127,84509936,-1, , , , , , ,150000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:23:23.954 UTC, ,375,3159271,1344,13056,112, ,3,1,22,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,19,7, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611803189,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,112640,19, , , ,1,6663637,825, , , , , , , , , , ,26047912,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:23:27.514 UTC, ,375,26531551,1344,23385448, , ,5637,3825,150002,5634,0.04, , , , , , , ,5637,88, , ,3825,86,5635,5, , , , , , , , , , , , , ,150169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611803189,3145728, , , ,19001, , , ,2, , , ,3, , , , ,19001,3,1253376,612, , , ,526,39229376,18917, , , , , , , , ,6,114,142324384,-1, , , , , , ,150000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:23:36.693 UTC, ,375,3304863,1344,158648,112, ,65,2,24,4,0.17, , , , , , , ,4,67, ,3,2,65,63,6, ,19,7, , , , , , , , , , ,125,62, ,30065023798,12, ,25779260703, , , , , , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611815787,3145728, , , ,84, , , ,5, , , ,3, , , , ,84,2,124928,25, , , ,1,6788565,886, , , , , , , , , , ,26779552,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:23:39.697 UTC, ,375,26531551,1344,23385448, , ,5637,3824,150000,5633,0.04, , , , , , , ,5637,88, , ,3824,86,5635,5, , , , , , , , , , , , , ,150044,22, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611815787,3145728, , , ,18935, , , ,1, , , ,3, , , , ,18935,3,1241088,606, , , ,526,39104448,18856, , , , , , , , ,6,110,146156056,-1, , , , , , ,150000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:23:47.322 UTC, ,375,3159271,1344,13056,112, ,3,1,22,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,19,7, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611826497,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,112640,19, , , ,1,6663637,825, , , , , , , , , , ,26098136,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:23:50.382 UTC, ,375,26531551,1344,23385448, , ,5637,3825,150002,5634,0.04, , , , , , , ,5637,88, , ,3825,86,5635,5, , , , , , , , , , , , , ,150169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611826497,3145728, , , ,19001, , , ,2, , , ,3, , , , ,19001,3,1253376,612, , , ,526,39229376,18917, , , , , , , , ,6,85,152905952,-1, , , , , , ,150000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:23:56.051 UTC, ,375,3159271,1344,13056,112, ,3,1,22,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,19,7, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611835288,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,112640,19, , , ,1,6663637,825, , , , , , , , , , ,26098408,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:23:59.297 UTC, ,375,26531551,1344,23385448, , ,5637,3825,150002,5634,0.04, , , , , , , ,5637,88, , ,3825,86,5635,5, , , , , , , , , , , , , ,150169,84, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611835288,3145728, , , ,19001, , , ,2, , , ,3, , , , ,19001,3,1253376,612, , , ,526,39229376,18917, , , , , , , , ,6,95,138094296,-1, , , , , , ,150000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-19 14:24:07.134 UTC, ,375,3307111,1344,160896,112, ,66,2,24,4,0.17, , , , , , , ,4,67, ,3,2,66,64,6, ,19,7, , , , , , , , , , ,127,63, ,30065023798,12, ,25779260703, , , , , , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611846342,3145728, , , ,85, , , ,5, , , ,3, , , , ,85,2,124928,25, , , ,1,6790613,887, , , , , , , , , , ,26789616,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-19 14:24:08.506 UTC, ,375,5753943,1344,2607840, , ,3796,3792,10000,3792,0.38, , , , , , ,3791,3796,88, , ,1,86,3794,5, , , , , , , , , , , , , ,10042,21, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492611846342,3145728, , , ,13270, , , ,1, , , ,3, , , , ,13270,3,38912,19, , , ,263,27922400,13515, , , , , , , , ,3,23,31037136,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-22 14:28:47.578 UTC, ,375,3255407,1344,109192,112, ,43,2,24,4,0.17, , , , , , , ,4,44, ,3,2,43,41,6, ,19,7, , , , , , , , , , ,81,40, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492871326723,3145728, , , ,62, , , ,5, , , ,3, , , , ,62,2,122880,24, , , ,1,6745557,865, , , , , , , , , , ,26380576,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 14:28:51.198 UTC, ,375,5753943,1344,2607840, , ,3796,3792,10000,3792,0.38, , , , , , ,3791,3796,88, , ,1,86,3794,5, , , , , , , , , , , , , ,10088,44, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492871326723,3145728, , , ,13293, , , ,1, , , ,3, , , , ,13293,3,40960,20, , , ,263,27967456,13537, , , , , , , , ,3,23,31717672,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-22 14:28:56.206 UTC, ,375,3167735,1344,21520,112, ,4,2,24,4,0.17, , , , , , , ,4,5, ,3,2,4,2,7, ,19,7, , , , , , , , , , ,2,1, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492871335300,3145728, , , ,22, , , ,5, , , ,3, , , , ,22,2,118784,22, , , ,1,6667733,827, , , , , , , , , , ,26774744,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 14:28:58.019 UTC, ,375,5753943,1344,2607840, , ,3796,3792,10000,3792,0.38, , , , , , ,3791,3796,88, , ,1,86,3794,5, , , , , , , , , , , , , ,10167,83, ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492871335300,3145728, , , ,13333, , , ,1, , , ,3, , , , ,13333,3,45056,22, , , ,263,28045280,13575, , , , , , , , ,3,26,32989656,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , ,9988, , , , , , , , , , , , , , , 
2017-04-22 14:42:45.991 UTC, ,375,3159239,1344,13056,80, ,3,1,21,3,0.14, , , , , , , ,3,3, ,3,1,2,1,5, ,17,6, , , , , , , , , , , , , ,30065023798,12, ,25779260703, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492872165320,3145728, , , ,18, , , ,4, , , ,3, , , , ,18,1,110592,18, , , ,1,6663637,825, , , , , , , , , , ,26394496,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
